states:SOC,"V_{batt,actual}",I_{batt},dXdt:p_e,states:p_e,states:p_z,Power_F,states:phi,Omega_R,Omega_F,t,states:T_{batt},states:T_{coolant},"states:T_{motor,F}",Power_{TMS}
0.6552510777120022,617.206576035792,95.58974424537102,32.65815140895394,39.80057115648283,1.700000573309122,13.404038000496001,8.560588551334241,701.0281237276238,701.0281203729418,1240.0,318.01814251497217,311.0914642257269,321.7142905726057,0.7502527915048557
0.6538883660056495,616.8200922344938,95.64987444484314,32.65899722119176,39.975114534908,1.7000538081882457,13.404001305819424,8.562233529244338,701.0284780811422,701.0284751565343,1245.0,318.0360209071518,311.1012082564559,321.73141247278886,0.7502538230638022
0.6525256542992967,616.4336084331956,95.71000464431526,32.65984303342959,40.14965791333318,1.7001070430673695,13.403964611142847,8.563878507154437,701.0288324346607,701.0288299401268,1250.0,318.0538992993314,311.1109522871849,321.748534372972,0.7502548546227487
0.6511629425929439,616.0471246318974,95.77013484378737,32.66068884566741,40.32420129175836,1.7001602779464933,13.403927916466271,8.565523485064533,701.0291867881791,701.0291847237194,1255.0,318.071777691511,311.1206963179138,321.7656562731552,0.7502558861816951
0.6498002308865911,615.6606408305992,95.83026504325949,32.661534657905236,40.49874467018353,1.7002135128256173,13.403891221789694,8.56716846297463,701.0295411416976,701.0295395073118,1260.0,318.0896560836906,311.1304403486428,321.78277817333833,0.7502569177406416
0.6484375191802384,615.274157029301,95.89039524273161,32.662380470143056,40.6732880486087,1.700266747704741,13.403854527113117,8.568813440884728,701.029895495216,701.0298942909044,1265.0,318.10753447587024,311.1401843793718,321.7999000735215,0.7502579492995881
0.6470748074738857,614.8876732280028,95.95052544220373,32.663226282380876,40.847831427033874,1.7003199825838649,13.403817832436541,8.570458418794825,701.0302498487345,701.0302490744969,1270.0,318.12541286804986,311.1499284101008,321.81702197370464,0.7502589808585345
0.6457120957675329,614.5011894267046,96.01065564167584,32.6640720946187,41.02237480545905,1.7003732174629886,13.403781137759964,8.572103396704922,701.030604202253,701.0306038580894,1275.0,318.1432912602295,311.1596724408298,321.8341438738878,0.750260012417481
0.6443493840611801,614.1147056254065,96.07078584114797,32.66491790685652,41.19691818388422,1.7004264523421124,13.403744443083387,8.57374837461502,701.0309585557715,701.030958641682,1280.0,318.1611696524091,311.1694164715588,321.85126577407095,0.7502610439764275
0.6429866723548273,613.7282218241082,96.13091604062008,32.66576371909435,41.37146156230939,1.7004796872212364,13.40370774840681,8.575393352525117,701.0313129092899,701.0313134252744,1285.0,318.17904804458874,311.1791605022878,321.8683876742541,0.7502620755353739
0.6416239606484746,613.3417380228101,96.19104624009219,32.66660953133217,41.54600494073457,1.7005329221003602,13.403671053730232,8.577038330435213,701.0316672628084,701.031668208867,1290.0,318.1969264367683,311.18890453301674,321.88550957443726,0.7502631070943204
0.6402612489421218,612.9552542215118,96.25117643956432,32.66745534357,41.72054831915975,1.700586156979484,13.403634359053656,8.578683308345312,701.0320216163268,701.0320229924595,1295.0,318.21480482894793,311.19864856374573,321.9026314746204,0.7502641386532669
0.6388985372357691,612.5687704202137,96.31130663903643,32.66830115580782,41.89509169758492,1.7006393918586078,13.40359766437708,8.580328286255408,701.0323759698452,701.032377776052,1300.0,318.23268322112756,311.20839259447473,321.9197533748036,0.7502651702122134
0.637831064081704,612.2616705593747,96.35982168410953,32.6788561173354,42.0312699646028,1.7006059356822523,13.403607224417911,8.582723463019176,701.0315550410504,701.0315571526656,1305.0,318.2467552689212,311.2160790369412,321.93306251008033,0.7502723623901728
0.6367635909276388,611.9545706985357,96.40833672918262,32.68941107886299,42.167448231620675,1.700572479505897,13.403616784458745,8.585118639782944,701.0307341122556,701.0307365292792,1310.0,318.26082731671494,311.2237654794077,321.9463716453571,0.7502795545681322
0.6356961177735737,611.6474708376966,96.45685177425572,32.69996604039058,42.30362649863855,1.7005390233295414,13.403626344499576,8.587513816546712,701.0299131834607,701.0299159058928,1315.0,318.27489936450866,311.2314519218741,321.9596807806339,0.7502867467460917
0.6346286446195086,611.3403709768576,96.50536681932883,32.71052100191816,42.43980476565643,1.700505567153186,13.403635904540408,8.58990899331048,701.0290922546659,701.0290952825064,1320.0,318.2889714123023,311.2391383643406,321.97298991591066,0.7502939389240512
0.633290227351467,610.9589889491884,96.56632221560521,32.70934872207905,42.61008333739988,1.7004431777559923,13.403686211705097,8.589398998372191,701.0285591199723,701.0285622131299,1325.0,318.30678461235425,311.2489094004745,321.98975207006686,0.7503050707628022
0.6319518100834254,610.5776069215193,96.62727761188158,32.70817644223994,42.78036190914332,1.7003807883587987,13.403736518869785,8.588889003433902,701.0280259852786,701.0280291437534,1330.0,318.3245978124062,311.2586804366084,322.00651422422305,0.7503162026015533
0.6306133928153838,610.1962248938502,96.68823300815797,32.70700416240083,42.950640480886776,1.7003183989616049,13.403786826034473,8.588379008495615,701.0274928505851,701.027496074377,1335.0,318.3424110124581,311.2684514727423,322.02327637837925,0.7503273344403043
0.6292749755473421,609.8148428661812,96.74918840443434,32.705831882561725,43.12091905263022,1.7002560095644113,13.403837133199161,8.587869013557325,701.0269597158915,701.0269630050005,1340.0,318.36022421251005,311.2782225088762,322.0400385325354,0.7503384662790553
0.6279365582793004,609.433460838512,96.81014380071072,32.704659602722614,43.291197624373666,1.7001936201672176,13.403887440363848,8.587359018619036,701.0264265811979,701.026429935624,1345.0,318.3780374125619,311.28799354501007,322.0568006866916,0.7503495981178063
0.6265981410112588,609.0520788108429,96.8710991969871,32.703487322883504,43.46147619611712,1.7001312307700238,13.403937747528536,8.586849023680749,701.0258934465044,701.0258968662476,1350.0,318.39585061261386,311.29776458114395,322.0735628408478,0.7503607299565573
0.6252597237432171,608.6706967831738,96.93205459326347,32.70231504304439,43.63175476786056,1.7000688413728302,13.403988054693224,8.58633902874246,701.0253603118107,701.0253637968711,1355.0,318.4136638126658,311.3075356172779,322.090324995004,0.7503718617953085
0.6239213064751755,608.2893147555046,96.99300998953986,32.70114276320528,43.80203333960401,1.7000064519756366,13.404038361857912,8.58582903380417,701.0248271771171,701.0248307274946,1360.0,318.4314770127177,311.3173066534118,322.1070871491602,0.7503829936340595
0.6226658079816685,607.9653252569785,97.04519575533739,32.69600508059645,43.96043276427029,1.700051320281623,13.40403835897337,8.582521969516892,701.0266713071304,701.0266746203379,1365.0,318.4494269080036,311.32667756293444,322.12352806015826,0.7503845914840886
0.6214103094881616,607.6413357584524,97.09738152113492,32.69086739798762,44.11883218893657,1.7000961885876091,13.40403835608883,8.579214905229612,701.0285154371438,701.0285185131811,1370.0,318.4673768032894,311.33604847245704,322.13996897115635,0.7503861893341177
0.6201548109946545,607.3173462599262,97.14956728693247,32.68572971537878,44.27723161360285,1.7001410568935955,13.404038353204287,8.575907840942332,701.0303595671571,701.0303624060244,1375.0,318.4853266985753,311.3454193819797,322.15640988215443,0.7503877871841469
0.6188993125011475,606.9933567614002,97.20175305273,32.680592032769944,44.435631038269136,1.7001859251995817,13.404038350319745,8.572600776655053,701.0322036971705,701.0322062988677,1380.0,318.5032765938612,311.3547902915023,322.1728507931525,0.750389385034176
0.6176438140076406,606.6693672628741,97.25393881852753,32.67545435016111,44.594030462935415,1.700230793505568,13.404038347435204,8.569293712367774,701.0340478271838,701.0340501917109,1385.0,318.521226489147,311.36416120102496,322.18929170415066,0.7503909828842051
